date,cdc_report_time,total,confirmed,recovered,isolated,deceased,being_tested,negative
2020-04-27,14:37,601660,10738,8764,1731,243,8895,582027
2020-04-27,17:58,601660,10738,8764,1731,243,8895,582027
2020-04-27,14:37,601660,10738,8764,1731,243,8895,582027
2020-04-27,17:58,601660,10738,8764,1731,243,8895,582027
