date,cdc_report_time,total,confirmed,recovered,isolated,deceased,being_tested,negative
2020-04-18,13:41,554834,10653,7937,2484,232,13550,530631
2020-04-18,15:29,554834,10653,7937,2484,232,13550,530631
2020-04-18,13:41,554834,10653,7937,2484,232,13550,530631
2020-04-18,15:29,554834,10653,7937,2484,232,13550,530631
