date,cdc_report_time,total,confirmed,recovered,isolated,deceased,being_tested,negative
2020-02-12,15:24,5074,28,24,4,0,992,4054
2020-02-12,11:33,5074,28,24,4,0,992,4054
2020-02-12,11:33,5074,28,24,4,0,992,4054
2020-02-12,15:24,5074,28,24,4,0,992,4054
